time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-21 09:00:00,0.01373,533185868,4.301938475233555,2.767662053896565,0.6433523096227699
2024-09-22 08:00:00,0.01392,548139398,6.940991130872881,1.8678160919540217,0.2690993341925118
2024-09-23 00:00:00,0.01378,555858941,1.7266817697909442,1.015965166908572,0.5883916681598942
2024-09-30 11:00:00,0.01404,502924498,3.33679788253226,0.0,0.0
2024-09-30 20:00:00,0.01392,496532581,1.7124344555347517,1.0775862068965576,0.6292715049114411
2024-10-02 00:00:00,0.01211,497375435,4.575597908248122,-0.16515276630884326,-0.03609424814429902
2024-10-02 05:00:00,0.0124,505321372,1.5956156708923048,1.129032258064512,0.7075840872339461
2024-10-04 08:00:00,0.01197,467479433,2.653347532403634,0.1670843776106866,0.06297116211509879
2024-10-10 18:00:00,0.01193,491029325,5.515882579925344,0.33528918692372256,0.06078613568461072
2024-10-12 15:00:00,0.01339,471845071,2.7605595142478454,1.7923823749066512,0.6492822797899402
2024-10-15 08:00:00,0.01424,475272674,1.7759497782529783,1.7556179775280794,0.9885515902679975
2024-10-16 22:00:00,0.01379,474964329,4.258360631541238,1.2327773749093547,0.28949576646428204
2024-10-18 02:00:00,0.01393,457419345,2.329041418219861,0.9332376166547014,0.4006960156887188
2024-10-19 21:00:00,0.01417,476123756,2.0284112855734087,0.6351446718419181,0.3131242053124202
2024-10-20 21:00:00,0.01494,499685133,2.1738169264283473,0.26773761713520816,0.12316474946908701
