time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-23 02:00:00,2636.0,2160271.8425699603,1.2314128299761984,0.834597875569044,0.6777563585927359
2024-09-24 08:00:00,2661.21,2209670.5214520395,1.311375576613723,0.5339676312654784,0.40718131463474955
2024-09-30 16:00:00,2603.59,2308605.944335742,1.1430981376683886,0.2915205543115523,0.2550267074235424
2024-10-09 13:00:00,2429.4,2210341.9752960624,2.451613127355849,-0.22227710545814156,-0.09066565314808672
2024-10-10 14:00:00,2381.82,2329675.721799392,1.3720733000583727,-0.04156485376727803,-0.030293464471256543
2024-10-14 04:00:00,2542.15,2282665.832760724,2.2355938427198785,0.8276458902897139,0.3702129941826909
2024-10-14 12:00:00,2555.2,2351399.5535588283,2.224522185988815,0.6770507201001772,0.3043578186653255
2024-10-14 13:00:00,2568.99,2400736.7555912933,2.0550858780147028,0.5367868306221497,0.2611992210956692
2024-10-16 11:00:00,2630.4,2385497.087495428,2.0028666249846387,0.5523874695863823,0.27579842945888566
2024-10-20 14:00:00,2711.01,2506700.250718478,3.695318686625542,1.8450688119925944,0.49929896944218843
