time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-25 00:00:00,0.1013,37384011,5.550816898700356,0.49358341559723634,0.0889208605877095
2024-09-29 10:00:00,0.0953,35757030,2.9119532578628595,0.0,0.0
2024-09-29 17:00:00,0.1015,37994339,4.105587940350798,2.758620689655183,0.6719185485086638
2024-09-29 18:00:00,0.102,39613505,4.087409079302627,0.4901960784313594,0.1199283137363374
2024-09-29 19:00:00,0.1066,41433900,4.3934918026060785,4.315196998123834,0.9821793671184722
2024-09-30 13:00:00,0.0993,39472399,2.0654964498104103,1.2084592145015032,0.585069615884562
2024-10-06 11:00:00,0.0873,38126049,4.66683552759427,1.9473081328751511,0.41726521566080954
2024-10-06 12:00:00,0.0887,39913791,4.479008270600004,1.5783540022547897,0.35238916896292194
2024-10-11 01:00:00,0.089,37017941,1.6541951914613513,1.348314606741565,0.8150879737175606
2024-10-11 12:00:00,0.0909,37154074,3.9777145300405015,1.3201320132013121,0.33188204010906497
2024-10-12 10:00:00,0.0933,36625572,1.9969708595950393,0.6430868167202459,0.32203114713985154
2024-10-15 09:00:00,0.0958,40145916,8.498346382232254,0.7306889352818291,0.08598013100636874
2024-10-18 19:00:00,0.0937,38427315,2.243906450398629,-0.21344717182496462,-0.09512302609007868
2024-10-20 17:00:00,0.0996,39915565,6.386077711789874,2.008032128514044,0.31443903740896345
2024-10-20 23:00:00,0.1003,39973968,3.971004329617715,0.6979062811565365,0.17575057170076752
