time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-22 03:00:00,15.25,304195.4,2.3064122600144508,1.57377049180328,0.6823457016281294
2024-09-23 02:00:00,15.51,306837.6,2.0662721908918518,1.353965183752412,0.6552695185661909
2024-09-23 14:00:00,15.95,305891.9,3.6678970577514622,1.9435736677115907,0.5298877359723567
2024-09-24 12:00:00,15.98,307338.4,2.490707311549752,-0.12515644555694352,-0.05024935887752684
2024-09-24 13:00:00,16.08,318339.4,3.455745660135063,0.6218905472636684,0.1799584253082337
2024-09-25 16:00:00,16.48,299263.19999999995,5.0476971441861105,1.3956310679611676,0.2764886696042456
2024-09-27 17:00:00,17.09,290382.4,2.381893668486807,2.047981275599774,0.8598122169327718
2024-09-28 08:00:00,16.86,296905.9,3.387706340628477,-0.05931198102017535,-0.017508005433898372
2024-09-28 10:00:00,16.98,315029.4,5.898147918892657,0.7656065959952827,0.1298045770508619
2024-09-28 13:00:00,16.94,306573.0,2.045352982813229,0.17709563164109288,0.08658438574133605
2024-09-28 19:00:00,17.64,310832.1,2.004940931132917,1.9274376417233552,0.961343853972911
2024-09-28 21:00:00,18.49,346033.1,8.023625485538801,1.946998377501349,0.24265818251493385
2024-10-06 13:00:00,14.83,267037.6,1.8786118509153682,0.9440323668240093,0.5025159222561181
2024-10-12 05:00:00,15.09,285000.4,6.6380257711919075,1.656726308813784,0.24958118059796358
2024-10-20 20:00:00,16.24,269553.19999999995,3.7319534696675642,2.2167487684728924,0.5939915345917633
