time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-24 23:00:00,0.2364,130539086,4.097392715006446,-0.04230118443315947,-0.010323927281423138
2024-09-25 02:00:00,0.2515,135252843,3.2010802168498595,2.465208747514915,0.7701177666646836
2024-09-25 03:00:00,0.2523,139192878,2.83062973954745,0.3170828378914082,0.11201847894882294
2024-09-26 10:00:00,0.2364,133906017,2.1786250277312034,1.3113367174280843,0.6019102418894435
2024-09-27 14:00:00,0.2438,131504741,1.9228774421144252,1.5586546349466768,0.8105844921831089
2024-09-29 19:00:00,0.2508,131953707,1.8365372637844875,0.4784688995215448,0.26052773823689307
2024-10-01 09:00:00,0.2382,120444323,2.1209824891456277,0.5037783375314889,0.23752121486605035
2024-10-02 08:00:00,0.2273,119519310,2.0044417927111526,0.7479102507699107,0.3731264502115115
2024-10-04 13:00:00,0.2116,119390861,2.538325776878349,0.5671077504725929,0.2234180323260263
2024-10-05 12:00:00,0.2267,125741794,1.8782537809186977,1.3233348037053385,0.704555911000517
2024-10-13 02:00:00,0.2503,117358004,3.4604073532129944,2.756691969636443,0.7966379932341924
2024-10-13 23:00:00,0.25,116358635,1.9492382322979296,0.43999999999999595,0.22572920677904318
2024-10-17 15:00:00,0.2492,115400344,2.2192966773131975,1.083467094703053,0.4882029094076587
2024-10-20 12:00:00,0.259,121585365,5.206089565138041,4.015444015444023,0.7712975286351135
2024-10-20 13:00:00,0.2828,142151477,14.467744151543357,8.415841584158413,0.5816968765832541
2024-10-20 18:00:00,0.2846,136373071,3.0308608361543756,2.037947997189047,0.6723990665882373
2024-10-20 22:00:00,0.2792,140420055,3.334215329854414,0.8595988538681996,0.25781143952263375
2024-10-20 23:00:00,0.2851,145447828,3.4567535790221635,2.069449316029469,0.5986684525585618
