time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-21 16:00:00,0.411,155638621.7,2.891868773212085,0.4866180048661805,0.1682711225951236
2024-09-23 05:00:00,0.409,157000556.5,1.4358581588849413,0.9779951100244372,0.6811223685102216
2024-09-23 06:00:00,0.412,160133501.5,1.9564581868585444,0.7281553398058259,0.3721803740538989
2024-09-25 00:00:00,0.4205,167414512.5,1.663595203552029,1.1652794292508823,0.7004585170496004
2024-09-25 18:00:00,0.4352,166696586.6,1.5753766490141163,0.8731617647058756,0.5542558760486309
2024-09-26 04:00:00,0.4588,172099527.7,2.7972527666617077,1.7218831734960687,0.6155622380708181
2024-09-26 10:00:00,0.4972,182901357.8,1.6955910209213327,1.4481094127111795,0.8540440441376723
2024-10-07 13:00:00,0.4021,133338577.69999999,1.6208181737639695,0.9699079830887876,0.5984064090522899
2024-10-10 14:00:00,0.3793,132769230.8,1.5505709324332464,0.47455839704719843,0.306053974778499
2024-10-14 07:00:00,0.4465,130447491.1,1.7290175387666005,1.4333706606942926,0.8290087454617676
2024-10-18 06:00:00,0.3935,135567005.6,1.3566389490275774,0.20330368487929423,0.14985835768980382
