time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-23 22:00:00,34.76,3797440.85,1.8510155332636768,0.4027617951668601,0.21758963548875132
2024-09-26 01:00:00,35.36,3847368.09,1.8843663591335702,0.537330316742075,0.2851517244179306
2024-09-28 02:00:00,41.43,4357890.13,1.5434448320981393,0.9172097513878893,0.5942614418819531
2024-10-04 16:00:00,33.52,3781698.01,1.5290747660731314,1.4021479713603995,0.9169911128422471
2024-10-06 12:00:00,35.97,3997726.54,3.616773897696364,1.5846538782318607,0.43814015557930674
2024-10-07 05:00:00,37.57,4017200.88,1.5238399031715826,1.437317008251262,0.9432204821909181
2024-10-12 07:00:00,35.25,3729400.3,2.0996946881781384,1.2198581560283681,0.5809693013448607
