time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-23 08:00:00,0.6417,11174616,9.772702704057124,2.399875331151641,0.24556925589840525
2024-09-23 09:00:00,0.6595,11841704,5.633378439454321,2.6990144048521496,0.4791111468651111
2024-09-23 12:00:00,0.6526,11688727,1.9309545000067159,0.6589028501379054,0.34123168108601926
2024-09-24 05:00:00,0.6503,11563664,2.6496792020245485,1.414731662309701,0.5339256394618422
2024-09-30 07:00:00,0.6405,9890596,2.2025669636086644,0.14051522248243747,0.0637961182584064
2024-10-05 07:00:00,0.5263,8825328,3.0928142274145505,0.13300399011971004,0.043004196288535315
2024-10-06 19:00:00,0.5284,9743024,6.973399634446144,-0.5677517032551104,-0.08141677417290362
2024-10-11 08:00:00,0.5162,9525565,6.605445451267195,0.9879891514916685,0.14957191892367105
2024-10-15 08:00:00,0.57,9383043,4.814216454086377,2.6140350877192833,0.5429824588590012
2024-10-17 20:00:00,0.5135,9177150,6.6880131631279855,-0.3894839337877316,-0.05823611950033451
2024-10-18 01:00:00,0.5192,9879949,6.677423132447344,0.7511556240369828,0.112491841409139
2024-10-18 23:00:00,0.5286,10350709,2.78313302016316,0.6621263715474741,0.23790683619881642
2024-10-20 19:00:00,0.5714,10010245,7.940774676344085,3.3951697584879197,0.42756152854988805
2024-10-20 23:00:00,0.6428,10099223,3.6693317891881385,2.7380211574362256,0.7461906730549512
