time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-25 14:00:00,0.007714,97198630,28.637543553854616,0.8296603577910382,0.02897107275387682
2024-09-30 10:00:00,0.008702,150658720,67.54384346289415,13.789933348655477,0.20416269850310056
2024-09-30 11:00:00,0.00868,168353470,10.510475370659126,-0.2534562211981503,-0.024114629668006704
2024-09-30 14:00:00,0.00814,295085316,41.53401384432156,-2.321867321867321,-0.05590279163892468
2024-09-30 16:00:00,0.00811,353983978,12.89628820432093,-0.5548705302096381,-0.04302559941423513
2024-09-30 23:00:00,0.00792,351764115,12.468393770069468,-1.0101010101010128,-0.08101292185091015
2024-10-01 00:00:00,0.007991,396896493,11.37132194312435,0.8884995620072568,0.07813511625572139
2024-10-01 01:00:00,0.008024,436924924,9.16139794304799,0.4112662013958131,0.04489120590028481
2024-10-06 05:00:00,0.00695,262713924,7.9140251431819815,1.7553956834532334,0.22180820147703548
2024-10-07 08:00:00,0.00722,270441225,9.208884851042958,1.8005540166204974,0.19552356726629874
2024-10-07 11:00:00,0.007217,292088618,9.018441108855532,2.175419149230983,0.24121897819955387
2024-10-08 00:00:00,0.00715,314119066,7.6485933521781195,1.804195804195801,0.2358859624406641
2024-10-08 13:00:00,0.007069,261223688,7.3388099474347825,1.5843825152072448,0.2158909314392386
2024-10-10 08:00:00,0.006842,262212278,8.67643467099584,0.2192341420637278,0.025267768429882632
2024-10-11 09:00:00,0.006933,269097756,9.841440669613016,0.028847540747155134,0.0029312314848603843
2024-10-12 20:00:00,0.007268,264233587,10.503957999858663,1.7611447440836612,0.16766486919572207
2024-10-14 04:00:00,0.007199,235445321,7.366368091893404,0.6667592721211201,0.09051397701058142
2024-10-17 09:00:00,0.007126,203095350,10.599625249913402,1.0384507437552664,0.09797051492586971
2024-10-17 20:00:00,0.007516,293614270,31.488172560550275,6.093666844065993,0.19352240376440258
2024-10-18 11:00:00,0.007297,273578637,9.287541336789392,1.5896943949568285,0.17116417976626414
2024-10-20 13:00:00,0.007464,317376105,27.396197958885406,2.826902465166134,0.10318594096190216
