time,Close,coin_open_interest_close,open_interest_change_%,price change %,Ratio
2024-09-24 07:00:00,0.5251,6180784,1.6219463420821694,0.8760236145496187,0.5401064090844249
2024-09-27 16:00:00,0.5482,6216317,1.5193401494807939,0.8391098139365283,0.5522856841657732
2024-09-27 20:00:00,0.5422,6280088,2.2392202147485833,0.11066027296201492,0.049419111275055945
2024-09-29 17:00:00,0.5461,6347274,1.9299466196039432,0.29298663248490125,0.1518107441463987
2024-10-01 09:00:00,0.5306,5888790,2.275408021002617,0.2638522427440552,0.11595821070710366
2024-10-01 18:00:00,0.5032,6208635,6.278626461371944,2.0468998410174835,0.326010769013039
2024-10-05 09:00:00,0.4848,5896046,9.30686429515645,1.010726072607264,0.10860006555948966
2024-10-05 17:00:00,0.478,6061457,1.4142309349055846,0.5648535564853515,0.39940687376002115
2024-10-07 08:00:00,0.4991,6846286,13.969720224951162,0.9817671809256693,0.07027822784683589
2024-10-07 11:00:00,0.4975,7206607,5.560883228404157,1.366834170854266,0.2457944385295994
2024-10-15 04:00:00,0.5169,5700711,1.3938963052152618,0.6771135616173455,0.48577039704024305
2024-10-17 21:00:00,0.4988,5694535,3.5072925181775156,-0.16038492381715463,-0.045728984105521654
2024-10-19 21:00:00,0.5183,5870872,3.36377628400006,0.07717538105343545,0.022943077820164
2024-10-21 01:00:00,0.545,5902882,3.041412652328134,0.5688073394495398,0.1870207710927126
